player_hand;player_options;player_decision;dealer_hand;dealer_options;dealer_decision;result;
['7', '10'];[7];1;['4', '10'];[4];1;0;
['7', '10', '9'];17;1;['4', '10', '7'];14;1;-1;
['7', 'K'];[7];1;['4', '2'];[4];1;0;
['7', 'K', '5'];17;1;['4', '2', '6'];6;0;-1;
['A', 'Q'];[1, 10];1;['4', '5'];[4];1;0;
['A', 'Q', '2'];20;1;['4', '5', '5'];9;0;0;
['A', 'Q', '2', 'J'];13;1;['4', '5', '5'];14;0;-1;
['6', '7'];[6];1;['Q', '7'];[10];0;0;
['6', '7', '6'];13;1;['Q', '7'];17;0;0;
['6', '7', '6', 'J'];19;0;['Q', '7'];17;0;-1;
['2', '6'];[2];1;['Q', '7'];[10];1;0;
['2', '6', 'Q'];8;1;['Q', '7', '9'];17;1;2;
['2', '10'];[2];0;['8', '8'];[8];1;0;
['2', '10'];12;0;['8', '8', '3'];16;1;0;
['2', '10'];12;0;['8', '8', '3', '2'];19;1;0;
['2', '10'];12;0;['8', '8', '3', '2'];21;0;-1;
['6', 'K'];[6];1;['5', '3'];[5];1;0;
['6', 'K', '10'];16;1;['5', '3', '10'];8;0;-1;
['A', 'Q'];[1, 10];0;['10', '4'];[10];1;0;
['A', 'Q'];20;0;['10', '4', '9'];14;0;2;
['3', '5'];[3];0;['2', '7'];[2];1;0;
['3', '5'];8;0;['2', '7', '3'];9;0;-1;
['J', 'J'];[10];1;['4', '8'];[4];0;0;
['J', 'J', '4'];20;1;['4', '8'];12;0;-1;
['Q', '9'];[10];1;['7', '6'];[7];1;0;
['Q', '9', '8'];19;1;['7', '6', '7'];13;0;-1;
['3', '9'];[3];0;['7', '4'];[7];1;0;
['3', '9'];12;0;['7', '4', '10'];11;1;0;
['3', '9'];12;0;['7', '4', '10'];21;0;-1;
['3', '3'];[3];1;['9', '7'];[9];1;0;
['3', '3', '7'];6;1;['9', '7', '10'];16;0;2;
['7', '7'];[7];1;['K', '6'];[10];1;0;
['7', '7', '4'];14;1;['K', '6', '10'];16;1;2;
['K', 'J'];[10];1;['7', '5'];[7];1;0;
['K', 'J', '4'];20;1;['7', '5', 'K'];12;1;1;
['4', 'Q'];[4];0;['J', '2'];[10];1;0;
['4', 'Q'];14;0;['J', '2', 'A'];12;1;0;
['4', 'Q'];14;0;['J', '2', 'A', 'Q'];13;1;2;
['8', 'K'];[8];0;['8', '3'];[8];1;0;
['8', 'K'];18;0;['8', '3', 'J'];11;1;0;
['8', 'K'];18;0;['8', '3', 'J'];21;0;-1;
['9', '8'];[9];1;['5', 'Q'];[5];0;0;
['9', '8', 'A'];17;1;['5', 'Q'];15;0;0;
['9', '8', 'A', '4'];18;1;['5', 'Q'];15;0;-1;
['Q', '6'];[10];0;['3', '6'];[3];1;0;
['Q', '6'];16;0;['3', '6', '9'];9;1;0;
['Q', '6'];16;0;['3', '6', '9', '2'];18;1;0;
['Q', '6'];16;0;['3', '6', '9', '2', '5'];20;1;2;
['5', '3'];[5];1;['2', '5'];[2];1;0;
['5', '3', 'J'];8;1;['2', '5', 'Q'];7;1;0;
['5', '3', 'J', 'K'];18;1;['2', '5', 'Q', '5'];17;0;1;
['5', '4'];[5];1;['4', '10'];[4];1;0;
['5', '4', '10'];9;1;['4', '10', 'K'];14;1;2;
['6', '10'];[6];1;['2', '2'];[2];1;0;
['6', '10', 'A'];16;0;['2', '2', '2'];4;1;0;
['6', '10', 'A'];17;0;['2', '2', '2', '5'];6;1;0;
['6', '10', 'A'];17;0;['2', '2', '2', '5', '9'];11;0;-1;
['8', 'K'];[8];1;['Q', '2'];[10];1;0;
['8', 'K', 'K'];18;1;['Q', '2', '9'];12;1;-1;
['A', '6'];[1, 10];1;['9', 'J'];[9];0;0;
['A', '6', 'A'];16;1;['9', 'J'];19;0;0;
['A', '6', 'A', 'Q'];17;0;['9', 'J'];19;0;-1;
['7', 'A'];[7];1;['K', 'K'];[10];1;0;
['7', 'A', '10'];17;1;['K', 'K', 'J'];20;1;2;
['J', '3'];[10];1;['4', '8'];[4];1;0;
['J', '3', '3'];13;1;['4', '8', '3'];12;0;0;
['J', '3', '3', '3'];16;1;['4', '8', '3'];15;0;0;
['J', '3', '3', '3', 'K'];19;1;['4', '8', '3'];15;0;-1;
['3', '8'];[3];1;['K', '2'];[10];1;0;
['3', '8', '3'];11;0;['K', '2', '8'];12;1;0;
['3', '8', '3'];14;0;['K', '2', '8', '3'];20;1;2;
['K', '4'];[10];1;['K', '2'];[10];1;0;
['K', '4', '5'];14;1;['K', '2', '6'];12;1;0;
['K', '4', '5', 'Q'];19;1;['K', '2', '6', 'J'];18;1;1;
['7', 'K'];[7];1;['4', 'A'];[4];1;0;
['7', 'K', 'J'];17;0;['4', 'A', '10'];14;1;-1;
['6', 'J'];[6];1;['4', '7'];[4];1;0;
['6', 'J', '8'];16;0;['4', '7', '2'];11;0;-1;
['K', '7'];[10];1;['2', 'J'];[2];0;0;
['K', '7', '3'];17;1;['2', 'J'];12;0;0;
['K', '7', '3', 'A'];20;1;['2', 'J'];12;0;0;
['K', '7', '3', 'A'];21;0;['2', 'J'];12;0;2;
['7', '3'];[7];1;['5', '5'];[5];1;0;
['7', '3', '8'];10;1;['5', '5', 'A'];10;1;0;
['7', '3', '8', '8'];18;1;['5', '5', 'A', '7'];20;0;-1;
['8', '10'];[8];1;['4', '7'];[4];0;0;
['8', '10', 'A'];18;1;['4', '7'];11;0;0;
['8', '10', 'A', 'J'];19;1;['4', '7'];11;0;-1;
['J', '5'];[10];1;['4', 'J'];[4];1;0;
['J', '5', 'K'];15;1;['4', 'J', '8'];14;1;1;
['7', '10'];[7];1;['9', '2'];[9];0;0;
['7', '10', 'J'];17;1;['9', '2'];11;0;-1;
['K', '9'];[10];1;['4', '5'];[4];0;0;
['K', '9', '3'];19;0;['4', '5'];9;0;-1;
['7', 'J'];[7];1;['Q', '4'];[10];1;0;
['7', 'J', 'A'];17;1;['Q', '4', 'Q'];14;1;2;
['2', 'Q'];[2];1;['J', 'Q'];[10];1;0;
['2', 'Q', '7'];12;1;['J', 'Q', '9'];20;1;2;
['7', '8'];[7];1;['Q', 'K'];[10];1;0;
['7', '8', '6'];15;0;['Q', 'K', '3'];20;1;2;
['3', 'K'];[3];1;['4', '3'];[4];1;0;
['3', 'K', '4'];13;0;['4', '3', '6'];7;1;0;
['3', 'K', '4'];17;0;['4', '3', '6', 'K'];13;1;2;
['5', 'J'];[5];1;['A', 'Q'];[1, 10];1;0;
['5', 'J', '6'];15;1;['A', 'Q', '4'];20;0;0;
['5', 'J', '6'];21;0;['A', 'Q', '4'];15;0;2;
['6', 'A'];[6];1;['J', 'A'];[10];1;0;
['6', 'A', 'J'];16;1;['J', 'A', 'K'];20;1;0;
['6', 'A', 'J', 'Q'];17;1;['J', 'A', 'K'];21;0;-1;
['3', '5'];[3];1;['6', 'J'];[6];1;0;
['3', '5', '9'];8;0;['6', 'J', '2'];16;1;0;
['3', '5', '9'];17;0;['6', 'J', '2', 'Q'];18;0;2;
['8', 'J'];[8];1;['7', '5'];[7];1;0;
['8', 'J', 'Q'];18;1;['7', '5', 'K'];12;0;1;
['10', '9'];[10];1;['5', '9'];[5];1;0;
['10', '9', 'J'];19;0;['5', '9', '3'];14;1;-1;
['J', 'K'];[10];1;['7', '3'];[7];1;0;
['J', 'K', '5'];20;1;['7', '3', '4'];10;1;-1;
['3', '7'];[3];0;['9', '7'];[9];1;0;
['3', '7'];10;0;['9', '7', 'Q'];16;0;2;
['2', '7'];[2];1;['9', '7'];[9];1;0;
['2', '7', '6'];9;0;['9', '7', '9'];16;0;2;
['3', '5'];[3];1;['Q', '2'];[10];1;0;
['3', '5', 'J'];8;1;['Q', '2', '4'];12;1;0;
['3', '5', 'J', '8'];18;1;['Q', '2', '4', '6'];16;0;1;
['J', '9'];[10];1;['A', '7'];[1, 10];0;0;
['J', '9', '6'];19;1;['A', '7'];17;0;-1;
['Q', '8'];[10];1;['8', '2'];[8];1;0;
['Q', '8', '4'];18;1;['8', '2', 'J'];10;1;-1;
['10', '6'];[10];1;['5', '6'];[5];1;0;
['10', '6', 'Q'];16;0;['5', '6', '10'];11;0;-1;
['5', '8'];[5];1;['7', 'K'];[7];1;0;
['5', '8', '4'];13;1;['7', 'K', 'A'];17;0;0;
['5', '8', '4', 'J'];17;1;['7', 'K', 'A'];18;0;-1;
['A', '8'];[1, 10];1;['A', '9'];[1, 10];1;0;
['A', '8', '3'];18;1;['A', '9', 'K'];19;1;0;
['A', '8', '3'];21;0;['A', '9', 'K', 'A'];20;1;0;
['A', '8', '3'];21;0;['A', '9', 'K', 'A'];21;0;1;
['3', '2'];[3];1;['6', '3'];[6];0;0;
['3', '2', 'Q'];5;1;['6', '3'];9;0;0;
['3', '2', 'Q', '10'];15;1;['6', '3'];9;0;-1;
['8', '7'];[8];1;['9', '5'];[9];0;0;
['8', '7', 'J'];15;0;['9', '5'];14;0;-1;
['J', 'J'];[10];1;['3', 'Q'];[3];1;0;
['J', 'J', '10'];20;1;['3', 'Q', 'K'];13;1;1;
['K', '5'];[10];1;['10', '10'];[10];1;0;
['K', '5', '8'];15;0;['10', '10', '5'];20;1;1;
['K', 'K'];[10];1;['A', 'Q'];[1, 10];1;0;
['K', 'K', '2'];20;1;['A', 'Q', '4'];20;1;-1;
['J', '10'];[10];1;['10', '6'];[10];1;0;
['J', '10', 'A'];20;1;['10', '6', 'K'];16;1;2;
['8', '9'];[8];1;['9', '2'];[9];1;0;
['8', '9', 'K'];17;0;['9', '2', 'Q'];11;1;-1;
['7', 'K'];[7];1;['A', 'A'];[1, 10];1;0;
['7', 'K', 'Q'];17;1;['A', 'A', '2'];20;0;-1;
['2', '2'];[2];1;['6', '8'];[6];1;0;
['2', '2', 'J'];4;1;['6', '8', 'J'];14;1;2;
['A', 'A'];[1, 10];1;['6', '3'];[6];1;0;
['A', 'A', '9'];20;1;['6', '3', '8'];9;1;0;
['A', 'A', '9', 'K'];20;1;['6', '3', '8', 'Q'];17;1;2;
['4', '7'];[4];0;['4', '5'];[4];1;0;
['4', '7'];11;0;['4', '5', 'K'];9;1;0;
['4', '7'];11;0;['4', '5', 'K', '6'];19;1;2;
['5', 'Q'];[5];1;['2', '9'];[2];1;0;
['5', 'Q', '10'];15;1;['2', '9', 'J'];11;1;-1;
['10', '3'];[10];1;['6', '4'];[6];1;0;
['10', '3', '3'];13;1;['6', '4', 'Q'];10;1;0;
['10', '3', '3', '4'];16;1;['6', '4', 'Q', '2'];20;1;2;
['9', '3'];[9];0;['5', 'A'];[5];1;0;
['9', '3'];12;0;['5', 'A', '2'];15;0;-1;
['10', 'A'];[10];1;['J', '2'];[10];0;0;
['10', 'A', '9'];20;1;['J', '2'];12;0;0;
['10', 'A', '9', '2'];20;1;['J', '2'];12;0;-1;
['4', '3'];[4];1;['2', '9'];[2];1;0;
['4', '3', 'J'];7;0;['2', '9', '2'];11;1;0;
['4', '3', 'J'];17;0;['2', '9', '2', '9'];13;1;2;
['4', '4'];[4];1;['9', 'Q'];[9];1;0;
['4', '4', '2'];8;1;['9', 'Q', '10'];19;0;2;
['6', '9'];[6];0;['3', 'K'];[3];1;0;
['6', '9'];15;0;['3', 'K', '7'];13;0;-1;
['4', '5'];[4];1;['J', '9'];[10];1;0;
['4', '5', 'J'];9;1;['J', '9', '10'];19;1;2;
['9', '10'];[9];1;['A', '8'];[1, 10];1;0;
['9', '10', '3'];19;1;['A', '8', '2'];18;1;-1;
['J', '5'];[10];1;['9', '3'];[9];1;0;
['J', '5', 'Q'];15;1;['9', '3', '7'];12;0;-1;
['K', '7'];[10];1;['K', '6'];[10];1;0;
['K', '7', '5'];17;1;['K', '6', 'J'];16;1;1;
['A', '6'];[1, 10];0;['5', '2'];[5];0;2;
['K', '7'];[10];1;['10', '7'];[10];1;0;
['K', '7', '2'];17;1;['10', '7', '3'];17;1;0;
['K', '7', '2', '8'];19;1;['10', '7', '3', 'J'];20;1;1;
['Q', '7'];[10];1;['A', 'J'];[1, 10];1;0;
['Q', '7', '8'];17;1;['A', 'J', '2'];20;1;-1;
['5', '4'];[5];1;['7', 'K'];[7];1;0;
['5', '4', '10'];9;1;['7', 'K', '10'];17;1;2;
['J', '5'];[10];0;['8', '8'];[8];1;0;
['J', '5'];15;0;['8', '8', '5'];16;1;0;
['J', '5'];15;0;['8', '8', '5'];21;0;-1;
['8', 'K'];[8];1;['7', 'J'];[7];0;0;
['8', 'K', '3'];18;1;['7', 'J'];17;0;0;
['8', 'K', '3'];21;0;['7', 'J'];17;0;2;
['K', 'Q'];[10];1;['5', '8'];[5];1;0;
['K', 'Q', 'J'];20;0;['5', '8', '4'];13;1;-1;
['10', '5'];[10];1;['8', '10'];[8];0;0;
['10', '5', '7'];15;1;['8', '10'];18;0;-1;
['4', 'J'];[4];1;['5', '8'];[5];0;0;
['4', 'J', 'K'];14;0;['5', '8'];13;0;-1;
['5', '4'];[5];0;['10', '7'];[10];1;0;
['5', '4'];9;0;['10', '7', '2'];17;1;0;
['5', '4'];9;0;['10', '7', '2', '3'];19;1;2;
['4', '10'];[4];0;['5', '8'];[5];1;0;
['4', '10'];14;0;['5', '8', 'A'];13;0;1;
['8', '4'];[8];1;['Q', '3'];[10];1;0;
['8', '4', '10'];12;1;['Q', '3', 'A'];13;0;-1;
['8', '7'];[8];1;['J', '2'];[10];1;0;
['8', '7', 'Q'];15;1;['J', '2', '3'];12;1;-1;
['J', 'A'];[10];1;['A', '3'];[1, 10];1;0;
['J', 'A', '7'];20;1;['A', '3', 'K'];13;1;0;
['J', 'A', '7', '5'];18;0;['A', '3', 'K', '2'];14;1;-1;
['5', '2'];[5];1;['5', 'J'];[5];1;0;
['5', '2', '2'];7;1;['5', 'J', '2'];15;1;0;
['5', '2', '2', '8'];9;1;['5', 'J', '2', 'A'];17;0;0;
['5', '2', '2', '8', '6'];17;1;['5', 'J', '2', 'A'];18;0;-1;
['5', 'A'];[5];1;['4', '3'];[4];1;0;
['5', 'A', '9'];15;1;['4', '3', 'Q'];7;1;0;
['5', 'A', '9', '10'];15;1;['4', '3', 'Q', 'K'];17;1;1;
['7', 'Q'];[7];1;['6', '3'];[6];1;0;
['7', 'Q', 'J'];17;1;['6', '3', '2'];9;1;-1;
['2', '8'];[2];1;['J', 'A'];[10];0;0;
['2', '8', 'J'];10;0;['J', 'A'];20;0;1;
['9', '4'];[9];1;['A', '2'];[1, 10];1;0;
['9', '4', 'Q'];13;1;['A', '2', '6'];12;1;-1;
['3', '4'];[3];1;['4', 'A'];[4];0;0;
['3', '4', '5'];7;1;['4', 'A'];14;0;0;
['3', '4', '5', '5'];12;1;['4', 'A'];14;0;0;
['3', '4', '5', '5', 'J'];17;0;['4', 'A'];14;0;-1;
['A', 'J'];[1, 10];1;['10', '3'];[10];1;0;
['A', 'J', '8'];20;1;['10', '3', '5'];13;1;0;
['A', 'J', '8', 'Q'];19;1;['10', '3', '5', 'J'];18;1;1;
['Q', '10'];[10];1;['Q', '9'];[10];1;0;
['Q', '10', '2'];20;1;['Q', '9', '3'];19;1;1;
['Q', '7'];[10];1;['8', '9'];[8];1;0;
['Q', '7', '5'];17;1;['8', '9', '3'];17;1;-1;
['3', '6'];[3];1;['4', '6'];[4];0;0;
['3', '6', '8'];9;1;['4', '6'];10;0;0;
['3', '6', '8', 'K'];17;0;['4', '6'];10;0;-1;
['7', '8'];[7];1;['Q', '9'];[10];1;0;
['7', '8', 'A'];15;1;['Q', '9', 'Q'];19;1;2;
['K', '8'];[10];1;['Q', 'Q'];[10];1;0;
['K', '8', '10'];18;0;['Q', 'Q', '5'];20;1;1;
['9', '3'];[9];0;['7', 'K'];[7];1;0;
['9', '3'];12;0;['7', 'K', '2'];17;0;-1;
['A', 'J'];[1, 10];0;['A', '6'];[1, 10];1;0;
['A', 'J'];20;0;['A', '6', '9'];16;1;0;
['A', 'J'];20;0;['A', '6', '9', '2'];16;1;0;
['A', 'J'];20;0;['A', '6', '9', '2', 'K'];18;1;2;
['J', 'J'];[10];1;['2', '9'];[2];0;0;
['J', 'J', '7'];20;0;['2', '9'];11;0;-1;
['8', '9'];[8];1;['Q', '4'];[10];1;0;
['8', '9', 'K'];17;0;['Q', '4', 'Q'];14;0;1;
['A', '5'];[1, 10];1;['2', 'K'];[2];1;0;
['A', '5', '2'];15;1;['2', 'K', '9'];12;1;0;
['A', '5', '2', '7'];17;1;['2', 'K', '9'];21;0;0;
['A', '5', '2', '7', '8'];15;0;['2', 'K', '9'];21;0;-1;
['2', 'K'];[2];1;['8', 'K'];[8];1;0;
['2', 'K', '3'];12;0;['8', 'K', '4'];18;1;2;
['8', '6'];[8];1;['Q', 'J'];[10];1;0;
['8', '6', '8'];14;1;['Q', 'J', '9'];20;1;1;
['9', 'A'];[9];0;['4', '6'];[4];0;2;
['8', '3'];[8];1;['A', 'Q'];[1, 10];1;0;
['8', '3', '7'];11;0;['A', 'Q', '9'];20;1;0;
['8', '3', '7'];18;0;['A', 'Q', '9', 'K'];20;1;2;
['9', '10'];[9];1;['Q', '3'];[10];1;0;
['9', '10', 'J'];19;1;['Q', '3', 'K'];13;1;1;
['Q', 'Q'];[10];0;['K', '7'];[10];1;0;
['Q', 'Q'];20;0;['K', '7', 'J'];17;0;2;
['3', '3'];[3];1;['3', '7'];[3];1;0;
['3', '3', 'Q'];6;1;['3', '7', '6'];10;1;0;
['3', '3', 'Q', '2'];16;1;['3', '7', '6', 'K'];16;1;2;
['3', '3'];[3];0;['A', 'K'];[1, 10];1;0;
['3', '3'];6;0;['A', 'K', '2'];20;1;0;
['3', '3'];6;0;['A', 'K', '2', 'J'];13;1;2;
['8', '7'];[8];1;['8', '5'];[8];1;0;
['8', '7', '5'];15;1;['8', '5', 'J'];13;1;2;
['3', '8'];[3];0;['5', '3'];[5];1;0;
['3', '8'];11;0;['5', '3', '5'];8;1;0;
['3', '8'];11;0;['5', '3', '5', '7'];13;0;-1;
['6', '4'];[6];0;['8', 'K'];[8];1;0;
['6', '4'];10;0;['8', 'K', 'Q'];18;0;2;
['6', '7'];[6];1;['K', '7'];[10];1;0;
['6', '7', '5'];13;1;['K', '7', '9'];17;1;2;
['3', 'A'];[3];1;['10', '2'];[10];1;0;
['3', 'A', '7'];13;0;['10', '2', '9'];12;1;0;
['3', 'A', '7'];20;0;['10', '2', '9'];21;0;-1;
['K', 'A'];[10];0;['2', 'A'];[2];0;2;
['5', '5'];[5];1;['4', '8'];[4];1;0;
['5', '5', '2'];10;1;['4', '8', '5'];12;0;0;
['5', '5', '2', '3'];12;1;['4', '8', '5'];17;0;0;
['5', '5', '2', '3', 'Q'];15;1;['4', '8', '5'];17;0;-1;
['A', '8'];[1, 10];1;['5', '3'];[5];1;0;
['A', '8', '7'];18;0;['5', '3', 'K'];8;1;0;
['A', '8', '7'];16;0;['5', '3', 'K', 'A'];18;1;0;
['A', '8', '7'];16;0;['5', '3', 'K', 'A', '6'];19;1;2;
['8', 'J'];[8];1;['4', '3'];[4];1;0;
['8', 'J', '7'];18;0;['4', '3', '2'];7;0;-1;
['7', 'Q'];[7];1;['5', 'K'];[5];1;0;
['7', 'Q', 'J'];17;1;['5', 'K', 'Q'];15;1;1;
['8', 'Q'];[8];1;['J', 'A'];[10];1;0;
['8', 'Q', '8'];18;1;['J', 'A', 'K'];20;1;-1;
['4', 'K'];[4];0;['2', 'A'];[2];0;2;
['6', 'A'];[6];0;['Q', 'A'];[10];1;0;
['6', 'A'];16;0;['Q', 'A', '8'];20;0;-1;
['6', 'K'];[6];1;['A', '6'];[1, 10];1;0;
['6', 'K', '4'];16;1;['A', '6', '4'];16;0;0;
['6', 'K', '4', '7'];20;1;['A', '6', '4'];20;0;-1;
['9', '9'];[9];1;['A', '7'];[1, 10];1;0;
['9', '9', '2'];18;0;['A', '7', '6'];17;1;0;
['9', '9', '2'];20;0;['A', '7', '6', '9'];14;1;2;
['A', '3'];[1, 10];0;['7', 'J'];[7];0;-1;
['J', 'K'];[10];1;['A', 'A'];[1, 10];0;0;
['J', 'K', '6'];20;1;['A', 'A'];20;0;-1;
['Q', '9'];[10];1;['9', 'K'];[9];0;0;
['Q', '9', '8'];19;1;['9', 'K'];19;0;-1;
['A', '9'];[1, 10];1;['3', 'A'];[3];1;0;
['A', '9', '9'];19;0;['3', 'A', '3'];13;1;0;
['A', '9', '9'];19;0;['3', 'A', '3', 'Q'];16;1;0;
['A', '9', '9'];19;0;['3', 'A', '3', 'Q', '8'];17;1;2;
['10', '2'];[10];1;['6', 'A'];[6];1;0;
['10', '2', '6'];12;1;['6', 'A', '9'];16;1;0;
['10', '2', '6', '8'];18;1;['6', 'A', '9', '8'];16;1;1;
['A', '2'];[1, 10];1;['Q', '3'];[10];1;0;
['A', '2', '9'];12;1;['Q', '3', '8'];13;0;0;
['A', '2', '9'];21;0;['Q', '3', '8'];21;0;1;
['4', 'A'];[4];1;['10', '2'];[10];1;0;
['4', 'A', 'Q'];14;1;['10', '2', '7'];12;1;0;
['4', 'A', 'Q', '2'];15;0;['10', '2', '7', '5'];19;0;2;
['Q', '7'];[10];1;['K', '2'];[10];1;0;
['Q', '7', '4'];17;1;['K', '2', '8'];12;1;0;
['Q', '7', '4'];21;0;['K', '2', '8', '10'];20;1;2;
['5', 'A'];[5];1;['K', '6'];[10];1;0;
['5', 'A', 'Q'];15;1;['K', '6', 'J'];16;1;2;
['10', 'Q'];[10];1;['A', '2'];[1, 10];1;0;
['10', 'Q', '5'];20;0;['A', '2', '4'];12;1;-1;
['Q', '8'];[10];1;['3', '3'];[3];0;0;
['Q', '8', '8'];18;0;['3', '3'];6;0;-1;
['3', '8'];[3];1;['10', '6'];[10];1;0;
['3', '8', '10'];11;1;['10', '6', 'K'];16;1;2;
['10', 'J'];[10];1;['9', '7'];[9];1;0;
['10', 'J', '9'];20;1;['9', '7', '6'];16;1;1;
['9', '5'];[9];1;['Q', '6'];[10];1;0;
['9', '5', '4'];14;1;['Q', '6', '10'];16;1;2;
['5', '6'];[5];1;['J', '3'];[10];0;0;
['5', '6', '2'];11;0;['J', '3'];13;0;1;
['Q', 'Q'];[10];1;['8', '5'];[8];1;0;
['Q', 'Q', '5'];20;1;['8', '5', 'K'];13;1;1;
['8', '2'];[8];1;['4', '2'];[4];1;0;
['8', '2', 'J'];10;1;['4', '2', 'K'];6;1;0;
['8', '2', 'J', '9'];20;1;['4', '2', 'K', '4'];16;1;-1;
['A', '6'];[1, 10];1;['5', '7'];[5];1;0;
['A', '6', '5'];16;1;['5', '7', '3'];12;1;0;
['A', '6', '5'];21;0;['5', '7', '3', '6'];15;0;1;
['2', 'K'];[2];1;['6', '4'];[6];1;0;
['2', 'K', 'A'];12;0;['6', '4', '5'];10;1;0;
['2', 'K', 'A'];13;0;['6', '4', '5', '5'];15;0;-1;
['7', 'K'];[7];1;['3', 'Q'];[3];1;0;
['7', 'K', '4'];17;1;['3', 'Q', '7'];13;1;0;
['7', 'K', '4'];21;0;['3', 'Q', '7', '4'];20;1;2;
['5', 'Q'];[5];1;['J', '6'];[10];1;0;
['5', 'Q', '5'];15;1;['J', '6', '4'];16;1;0;
['5', 'Q', '5', '6'];20;0;['J', '6', '4', '2'];20;1;1;
['K', 'Q'];[10];0;['5', 'A'];[5];0;2;
['J', 'Q'];[10];1;['9', 'A'];[9];1;0;
['J', 'Q', '2'];20;1;['9', 'A', '5'];19;1;-1;
['6', '10'];[6];1;['K', 'K'];[10];1;0;
['6', '10', 'J'];16;1;['K', 'K', '10'];20;1;1;
['5', 'K'];[5];0;['9', '4'];[9];0;2;
['Q', '9'];[10];0;['K', 'K'];[10];1;0;
['Q', '9'];19;0;['K', 'K', '3'];20;1;2;
['5', '7'];[5];1;['8', '2'];[8];0;0;
['5', '7', '5'];12;0;['8', '2'];10;0;2;
['J', 'A'];[10];1;['2', '9'];[2];0;0;
['J', 'A', '6'];20;0;['2', '9'];11;0;2;
['4', '8'];[4];0;['8', '10'];[8];0;-1;
['2', 'K'];[2];1;['9', '2'];[9];1;0;
['2', 'K', '4'];12;1;['9', '2', 'K'];11;1;0;
['2', 'K', '4', '7'];16;1;['9', '2', 'K'];21;0;-1;
['4', 'J'];[4];1;['K', '7'];[10];1;0;
['4', 'J', '3'];14;1;['K', '7', '9'];17;1;2;
['J', '8'];[10];0;['5', '3'];[5];1;0;
['J', '8'];18;0;['5', '3', '8'];8;0;2;
['Q', 'K'];[10];1;['2', '10'];[2];0;0;
['Q', 'K', '9'];20;1;['2', '10'];12;0;-1;
['3', 'K'];[3];0;['Q', '10'];[10];1;0;
['3', 'K'];13;0;['Q', '10', '5'];20;1;2;
['Q', '10'];[10];0;['Q', '3'];[10];1;0;
['Q', '10'];20;0;['Q', '3', '6'];13;0;2;
['Q', '7'];[10];1;['6', '9'];[6];1;0;
['Q', '7', 'J'];17;1;['6', '9', '7'];15;0;1;
['10', 'A'];[10];0;['K', '8'];[10];1;0;
['10', 'A'];20;0;['K', '8', 'J'];18;1;2;
['6', '8'];[6];0;['10', 'K'];[10];1;0;
['6', '8'];14;0;['10', 'K', 'K'];20;0;2;
['4', '2'];[4];0;['K', '8'];[10];0;-1;
['5', '3'];[5];1;['K', 'A'];[10];0;0;
['5', '3', '10'];8;1;['K', 'A'];20;0;0;
['5', '3', '10', '4'];18;1;['K', 'A'];20;0;-1;
['8', '10'];[8];1;['3', '10'];[3];1;0;
['8', '10', '3'];18;1;['3', '10', '5'];13;1;0;
['8', '10', '3'];21;0;['3', '10', '5', '9'];18;1;2;
['6', '2'];[6];0;['4', '5'];[4];0;-1;
['6', '5'];[6];0;['9', 'K'];[9];1;0;
['6', '5'];11;0;['9', 'K', '4'];19;1;2;
['6', '4'];[6];0;['2', '7'];[2];1;0;
['6', '4'];10;0;['2', '7', '10'];9;1;0;
['6', '4'];10;0;['2', '7', '10', '6'];19;0;2;
['4', '4'];[4];1;['4', '3'];[4];0;0;
['4', '4', '7'];8;0;['4', '3'];7;0;2;
['A', 'A'];[1, 10];1;['10', '4'];[10];1;0;
['A', 'A', 'A'];20;1;['10', '4', 'Q'];14;1;2;
['8', 'K'];[8];1;['2', '8'];[2];0;0;
['8', 'K', '10'];18;1;['2', '8'];10;0;-1;
['A', 'Q'];[1, 10];1;['J', 'Q'];[10];1;0;
['A', 'Q', '10'];20;1;['J', 'Q', '4'];20;1;2;
['Q', '7'];[10];1;['6', '10'];[6];1;0;
['Q', '7', '4'];17;0;['6', '10', 'K'];16;1;2;
['K', 'Q'];[10];1;['8', 'J'];[8];1;0;
['K', 'Q', '8'];20;0;['8', 'J', '5'];18;1;1;
['2', '10'];[2];1;['8', '3'];[8];1;0;
['2', '10', '3'];12;1;['8', '3', '6'];11;1;0;
['2', '10', '3', '2'];15;1;['8', '3', '6', '10'];17;1;2;
['7', 'A'];[7];1;['3', '5'];[3];1;0;
['7', 'A', '3'];17;1;['3', '5', '5'];8;1;0;
['7', 'A', '3', '8'];20;1;['3', '5', '5', '2'];13;1;0;
['7', 'A', '3', '8', '8'];19;1;['3', '5', '5', '2', '7'];15;1;1;
['4', '6'];[4];0;['J', 'A'];[10];1;0;
['4', '6'];10;0;['J', 'A', 'Q'];20;1;0;
['4', '6'];10;0;['J', 'A', 'Q'];21;0;-1;
['Q', 'A'];[10];1;['6', '4'];[6];1;0;
['Q', 'A', '7'];20;1;['6', '4', '10'];10;1;0;
['Q', 'A', '7', 'J'];18;0;['6', '4', '10', '5'];20;1;1;
['5', '4'];[5];1;['6', '10'];[6];1;0;
['5', '4', '4'];9;1;['6', '10', 'A'];16;0;0;
['5', '4', '4', '8'];13;1;['6', '10', 'A'];17;0;0;
['5', '4', '4', '8'];21;0;['6', '10', 'A'];17;0;2;
['6', '2'];[6];1;['9', '7'];[9];1;0;
